timestamp;buyer;seller;symbol;currency;price;quantity
100;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;8
1200;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4998.0;2
6300;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5007.0;3
7100;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5006.0;4
7500;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5006.0;3
7900;SUBMISSION;BOT;TOMATOES;XIRECS;5001.0;5
9100;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
9900;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5012.0;2
10400;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5000.0;5
14400;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5002.0;5
15300;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4998.0;5
16400;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
18000;BOT;SUBMISSION;TOMATOES;XIRECS;5006.0;7
18000;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;5
18800;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;7
19100;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;7
20100;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;9
20400;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5001.0;2
26100;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;5
28400;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5005.0;4
29900;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5022.0;5
39200;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;3
39800;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5026.0;4
40800;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5028.0;3
41200;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5017.0;3
41400;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5028.0;4
43300;SUBMISSION;BOT;TOMATOES;XIRECS;5023.0;7
43500;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5031.0;3
43800;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5019.0;2
47400;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5016.0;2
48000;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5027.0;5
48300;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5016.0;2
49700;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5018.0;3
51200;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5017.0;4
51600;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5018.0;5
52000;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;7
52300;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5018.0;4
53900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5022.0;3
55600;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5035.0;4
56400;BOT;SUBMISSION;TOMATOES;XIRECS;5027.0;6
56600;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;3
67400;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;4
69900;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;8
70400;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;8
72700;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5025.0;3
76900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5019.0;5
79500;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5017.0;5
79700;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5016.0;5
86000;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5025.0;4
86900;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5030.0;5
89400;BOT;SUBMISSION;TOMATOES;XIRECS;5028.0;10
91500;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5018.0;3
92500;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;6
93600;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;7
93600;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5019.0;3
94100;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5030.0;5
94200;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5030.0;2
97700;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;4
107500;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;7
107900;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;7
108800;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;4
109800;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
111700;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5038.0;5
112800;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5028.0;5
113800;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5040.0;2
115500;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5039.0;2
116600;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5042.0;4
117100;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5031.0;4
122200;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5027.0;5
127500;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5031.0;4
