day;timestamp;product;fair_value;position;cash;mtm_pnl
-2;0;EMERALDS;10000.0;0;0.0;0.0
-2;0;SQUID_INK;2001.5;0;0.0;0.0
-2;0;TOMATOES;5000.0;0;0.0;0.0
-2;0;CROISSANTS;4270.0;0;0.0;0.0
-2;0;JAMS;6530.0;0;0.0;0.0
-2;0;DJEMBES;13400.0;0;0.0;0.0
-2;0;PICNIC_BASKET1;58683.5;0;0.0;0.0
-2;0;PICNIC_BASKET2;30144.0;0;0.0;0.0
-2;100;EMERALDS;10000.0;0;0.0;0.0
-2;100;SQUID_INK;2002.0;0;0.0;0.0
-2;100;TOMATOES;5000.0;4;-19976.0;24.0
-2;100;CROISSANTS;4269.575884842025;0;0.0;0.0
-2;100;JAMS;6530.405524808409;0;0.0;0.0
-2;100;DJEMBES;13400.383902126772;0;0.0;0.0
-2;100;PICNIC_BASKET1;58673.55578560415;0;0.0;0.0
-2;100;PICNIC_BASKET2;30141.614588984914;0;0.0;0.0
-2;200;EMERALDS;10000.0;0;0.0;0.0
-2;200;SQUID_INK;2002.5;0;0.0;0.0
-2;200;TOMATOES;4999.75;4;-19976.0;23.0
-2;200;CROISSANTS;4269.714705959417;0;0.0;0.0
-2;200;JAMS;6529.589796832684;0;0.0;0.0
-2;200;DJEMBES;13401.024493195226;0;0.0;0.0
-2;200;PICNIC_BASKET1;58671.082119449784;0;0.0;0.0
-2;200;PICNIC_BASKET2;30141.038417503038;0;0.0;0.0
-2;300;EMERALDS;10000.0;0;0.0;0.0
-2;300;SQUID_INK;2002.0;0;0.0;0.0
-2;300;TOMATOES;4999.0;4;-19976.0;20.0
-2;300;CROISSANTS;4269.668398105218;0;0.0;0.0
-2;300;JAMS;6528.841839371144;0;0.0;0.0
-2;300;DJEMBES;13401.447183598682;0;0.0;0.0
-2;300;PICNIC_BASKET1;58672.48309034343;0;0.0;0.0
-2;300;PICNIC_BASKET2;30136.85727116316;0;0.0;0.0
-2;400;EMERALDS;10000.0;0;0.0;0.0
-2;400;SQUID_INK;2002.5;0;0.0;0.0
-2;400;TOMATOES;4998.5;4;-19976.0;18.0
-2;400;CROISSANTS;4270.325580380039;0;0.0;0.0
-2;400;JAMS;6528.84268666157;0;0.0;0.0
-2;400;DJEMBES;13401.005621224333;0;0.0;0.0
-2;400;PICNIC_BASKET1;58679.98716348928;0;0.0;0.0
-2;400;PICNIC_BASKET2;30139.487694843298;0;0.0;0.0
-2;500;EMERALDS;10000.0;0;0.0;0.0
-2;500;SQUID_INK;2002.0;0;0.0;0.0
-2;500;TOMATOES;4998.0;4;-19976.0;16.0
-2;500;CROISSANTS;4270.529462726453;0;0.0;0.0
-2;500;JAMS;6528.816180777039;0;0.0;0.0
-2;500;DJEMBES;13400.56809838239;0;0.0;0.0
-2;500;PICNIC_BASKET1;58678.19341707223;0;0.0;0.0
-2;500;PICNIC_BASKET2;30138.75021245989;0;0.0;0.0
-2;600;EMERALDS;10000.0;0;0.0;0.0
-2;600;SQUID_INK;2002.5;0;0.0;0.0
-2;600;TOMATOES;4997.25;4;-19976.0;13.0
-2;600;CROISSANTS;4270.4289051871165;0;0.0;0.0
-2;600;JAMS;6528.125693858835;0;0.0;0.0
-2;600;DJEMBES;13400.564729228983;0;0.0;0.0
-2;600;PICNIC_BASKET1;58677.51524192818;0;0.0;0.0
-2;600;PICNIC_BASKET2;30138.467008466134;0;0.0;0.0
-2;700;EMERALDS;10000.0;0;0.0;0.0
-2;700;SQUID_INK;2003.5;0;0.0;0.0
-2;700;TOMATOES;4997.75;4;-19976.0;15.0
-2;700;CROISSANTS;4270.745189090269;0;0.0;0.0
-2;700;JAMS;6528.007565308933;0;0.0;0.0
-2;700;DJEMBES;13400.302616118097;0;0.0;0.0
-2;700;PICNIC_BASKET1;58677.796446586515;0;0.0;0.0
-2;700;PICNIC_BASKET2;30137.995886978944;0;0.0;0.0
-2;800;EMERALDS;10000.0;0;0.0;0.0
-2;800;SQUID_INK;2003.5;0;0.0;0.0
-2;800;TOMATOES;4998.0;4;-19976.0;16.0
-2;800;CROISSANTS;4270.728542160141;0;0.0;0.0
-2;800;JAMS;6528.227409735735;0;0.0;0.0
-2;800;DJEMBES;13402.44855303783;0;0.0;0.0
-2;800;PICNIC_BASKET1;58687.50203520588;0;0.0;0.0
-2;800;PICNIC_BASKET2;30139.868988112034;0;0.0;0.0
-2;900;EMERALDS;10000.0;0;0.0;0.0
-2;900;SQUID_INK;2004.0;0;0.0;0.0
-2;900;TOMATOES;4998.0;4;-19976.0;16.0
-2;900;CROISSANTS;4270.67338562568;0;0.0;0.0
-2;900;JAMS;6528.233847267247;0;0.0;0.0
-2;900;DJEMBES;13402.871122431554;0;0.0;0.0
-2;900;PICNIC_BASKET1;58676.11297798737;0;0.0;0.0
-2;900;PICNIC_BASKET2;30134.161237037213;0;0.0;0.0
-2;1000;EMERALDS;10000.0;0;0.0;0.0
-2;1000;SQUID_INK;2005.0;0;0.0;0.0
-2;1000;TOMATOES;4997.5;4;-19976.0;14.0
-2;1000;CROISSANTS;4270.522513587257;0;0.0;0.0
-2;1000;JAMS;6527.628494205916;0;0.0;0.0
-2;1000;DJEMBES;13403.21895232339;0;0.0;0.0
-2;1000;PICNIC_BASKET1;58681.23951646468;0;0.0;0.0
-2;1000;PICNIC_BASKET2;30133.84704276086;0;0.0;0.0
-2;1100;EMERALDS;10000.0;0;0.0;0.0
-2;1100;SQUID_INK;2004.0;0;0.0;0.0
-2;1100;TOMATOES;4997.25;4;-19976.0;13.0
-2;1100;CROISSANTS;4271.146032152947;0;0.0;0.0
-2;1100;JAMS;6528.347458854301;0;0.0;0.0
-2;1100;DJEMBES;13403.062798709849;0;0.0;0.0
-2;1100;PICNIC_BASKET1;58686.98136819043;0;0.0;0.0
-2;1100;PICNIC_BASKET2;30139.77904632039;0;0.0;0.0
-2;1200;EMERALDS;10000.0;0;0.0;0.0
-2;1200;SQUID_INK;2005.0;0;0.0;0.0
-2;1200;TOMATOES;4997.25;4;-19976.0;13.0
-2;1200;CROISSANTS;4270.818709543737;0;0.0;0.0
-2;1200;JAMS;6528.785044550578;0;0.0;0.0
-2;1200;DJEMBES;13403.196570623648;0;0.0;0.0
-2;1200;PICNIC_BASKET1;58686.96396153781;0;0.0;0.0
-2;1200;PICNIC_BASKET2;30138.844927276106;0;0.0;0.0
-2;1300;EMERALDS;10000.0;0;0.0;0.0
-2;1300;SQUID_INK;2003.5;0;0.0;0.0
-2;1300;TOMATOES;4996.25;4;-19976.0;9.0
-2;1300;CROISSANTS;4270.875417797044;0;0.0;0.0
-2;1300;JAMS;6528.47114781367;0;0.0;0.0
-2;1300;DJEMBES;13403.783757542777;0;0.0;0.0
-2;1300;PICNIC_BASKET1;58692.94970776605;0;0.0;0.0
-2;1300;PICNIC_BASKET2;30141.943966815517;0;0.0;0.0
-2;1400;EMERALDS;10000.0;0;0.0;0.0
-2;1400;SQUID_INK;2001.5;0;0.0;0.0
-2;1400;TOMATOES;4995.75;4;-19976.0;7.0
-2;1400;CROISSANTS;4271.563595950306;0;0.0;0.0
-2;1400;JAMS;6528.2778943829135;0;0.0;0.0
-2;1400;DJEMBES;13402.764023811811;0;0.0;0.0
-2;1400;PICNIC_BASKET1;58695.97928266239;0;0.0;0.0
-2;1400;PICNIC_BASKET2;30143.81017256705;0;0.0;0.0
-2;1500;EMERALDS;10000.0;0;0.0;0.0
-2;1500;SQUID_INK;2000.0;0;0.0;0.0
-2;1500;TOMATOES;4996.0;4;-19976.0;8.0
-2;1500;CROISSANTS;4271.007267831828;0;0.0;0.0
-2;1500;JAMS;6527.680587689945;0;0.0;0.0
-2;1500;DJEMBES;13401.897565402449;0;0.0;0.0
-2;1500;PICNIC_BASKET1;58692.98293546325;0;0.0;0.0
-2;1500;PICNIC_BASKET2;30144.390246707204;0;0.0;0.0
-2;1600;EMERALDS;10000.0;0;0.0;0.0
-2;1600;SQUID_INK;2002.0;0;0.0;0.0
-2;1600;TOMATOES;4995.25;4;-19976.0;5.0
-2;1600;CROISSANTS;4271.114164668077;0;0.0;0.0
-2;1600;JAMS;6526.51172491029;0;0.0;0.0
-2;1600;DJEMBES;13401.796582913428;0;0.0;0.0
-2;1600;PICNIC_BASKET1;58691.016745652756;0;0.0;0.0
-2;1600;PICNIC_BASKET2;30140.480108492888;0;0.0;0.0
-2;1700;EMERALDS;10000.0;0;0.0;0.0
-2;1700;SQUID_INK;1998.0;0;0.0;0.0
-2;1700;TOMATOES;4995.75;4;-19976.0;7.0
