timestamp;buyer;seller;symbol;currency;price;quantity
1000;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5009.0;3
1800;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5008.0;5
2200;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4997.0;4
5200;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;5
7500;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5008.0;4
8700;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;7
10000;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5009.0;4
10500;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5010.0;5
12700;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5003.0;2
14900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5005.0;5
20100;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5015.0;2
22600;SUBMISSION;BOT;TOMATOES;XIRECS;5006.0;6
24700;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5007.0;4
27000;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4997.0;5
27800;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4996.0;4
28500;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
29600;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4997.0;5
30600;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4993.0;4
32900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4996.0;2
34500;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;5
35400;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;5
36700;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;3
38000;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5000.0;4
39500;BOT;SUBMISSION;TOMATOES;XIRECS;5005.0;6
41400;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;3
42000;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4997.0;2
42300;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4998.0;3
42600;BOT;SUBMISSION;TOMATOES;XIRECS;5004.0;10
43000;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4998.0;5
46900;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5006.0;3
49100;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4998.0;5
50900;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;3
51200;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4999.0;4
51400;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5001.0;5
53400;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5002.0;4
55000;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5003.0;2
55200;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;3
57600;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;7
57600;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5004.0;4
58200;BOT;SUBMISSION;TOMATOES;XIRECS;5009.0;9
58300;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5014.0;4
