timestamp;buyer;seller;symbol;currency;price;quantity
300;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5005.0;4
2600;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4994.0;4
4000;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;3
4400;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5009.0;4
4500;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5009.0;4
6400;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5010.0;3
8300;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5015.0;2
8600;SUBMISSION;BOT;TOMATOES;XIRECS;5008.0;8
8600;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5007.0;5
9900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5003.0;3
11800;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5014.0;4
12600;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5007.0;5
12900;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5018.0;4
16200;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5005.0;2
16700;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;4
17900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5003.0;3
18600;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5002.0;3
20000;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;3
20300;SUBMISSION;BOT;TOMATOES;XIRECS;5006.0;2
20500;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5000.0;3
21800;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;7
22400;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;4
22800;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;7
23400;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;5
23400;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5000.0;2
24500;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5014.0;4
28400;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4996.0;4
28800;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5009.0;5
29600;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;7
30100;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4997.0;5
31300;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;4
32700;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5009.0;5
32900;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;6
34000;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4997.0;2
38000;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5003.0;4
38200;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;8
40300;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5002.0;2
40600;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;10001.0;6
40700;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
42200;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5005.0;4
42300;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;8
42800;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;8
44900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5006.0;2
48700;BOT;SUBMISSION;TOMATOES;XIRECS;5019.0;9
49300;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5023.0;4
50100;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5011.0;4
51500;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5025.0;2
52300;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5025.0;4
52900;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5024.0;2
53800;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5023.0;6
54800;SUBMISSION;BOT;TOMATOES;XIRECS;5016.0;5
55200;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5022.0;3
57700;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;4
58100;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5019.0;2
59200;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;8
59800;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;10
60200;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5021.0;3
60500;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5021.0;4
60900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5009.0;4
61300;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5011.0;2
61600;SUBMISSION;BOT;TOMATOES;XIRECS;5014.0;8
65600;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5022.0;4
68500;SUBMISSION;BOT;TOMATOES;XIRECS;5014.0;6
70900;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5021.0;5
72800;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
73200;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
73700;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5013.0;2
74200;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5013.0;3
77100;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5018.0;3
77500;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5017.0;4
78600;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
78900;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;8
80400;BOT;SUBMISSION;TOMATOES;XIRECS;5023.0;5
80500;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;9
81700;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5026.0;5
82700;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5014.0;3
83700;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
84500;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5024.0;2
85100;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;7
85500;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5026.0;2
85900;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5025.0;2
88200;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5011.0;4
91800;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5016.0;3
92400;BOT;SUBMISSION;TOMATOES;XIRECS;5017.0;5
97400;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5010.0;2
97600;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;8
97700;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5011.0;2
98600;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;7
98600;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5009.0;4
99400;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5010.0;3
100100;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5021.0;5
101300;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5009.0;4
103600;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5010.0;4
104700;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5019.0;3
106900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5009.0;3
107100;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5014.0;5
110500;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;6
