timestamp;buyer;seller;symbol;currency;price;quantity
300;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;6
1200;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4993.0;3
1400;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5005.0;3
1900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4994.0;3
3600;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
5800;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5005.0;5
7400;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5002.0;4
9100;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4988.0;3
19200;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4999.0;5
19800;SUBMISSION;BOT;TOMATOES;XIRECS;4992.0;10
21700;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;8
24800;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4988.0;4
24900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4984.0;5
25000;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4984.0;2
26000;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4995.0;2
26900;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;7
28900;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4983.0;4
29700;SUBMISSION;BOT;TOMATOES;XIRECS;4983.0;6
30000;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4991.0;4
30800;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4991.0;3
30900;SUBMISSION;BOT;TOMATOES;XIRECS;4983.0;10
31300;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4991.0;3
32000;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4991.0;3
32700;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4980.0;2
33500;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;5
33900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4981.0;3
36900;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4990.0;2
38100;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4979.0;4
38900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4979.0;3
