day;timestamp;product;fair_value;position;cash;mtm_pnl
-2;0;EMERALDS;10000.0;0;0.0;0.0
-2;0;SQUID_INK;1998.0;0;0.0;0.0
-2;0;TOMATOES;5000.0;0;0.0;0.0
-2;0;CROISSANTS;4270.0;0;0.0;0.0
-2;0;JAMS;6530.0;0;0.0;0.0
-2;0;DJEMBES;13400.0;0;0.0;0.0
-2;0;PICNIC_BASKET1;58419.0;0;0.0;0.0
-2;0;PICNIC_BASKET2;30138.0;0;0.0;0.0
-2;100;EMERALDS;10000.0;0;0.0;0.0
-2;100;SQUID_INK;1998.0;0;0.0;0.0
-2;100;TOMATOES;5000.0;0;0.0;0.0
-2;100;CROISSANTS;4270.204668517085;0;0.0;0.0
-2;100;JAMS;6529.845673774401;0;0.0;0.0
-2;100;DJEMBES;13400.428545819663;0;0.0;0.0
-2;100;PICNIC_BASKET1;58419.69357824537;0;0.0;0.0
-2;100;PICNIC_BASKET2;30136.01002161714;0;0.0;0.0
-2;200;EMERALDS;10000.0;0;0.0;0.0
-2;200;SQUID_INK;1998.0;0;0.0;0.0
-2;200;TOMATOES;5000.0;0;0.0;0.0
-2;200;CROISSANTS;4269.969858445315;0;0.0;0.0
-2;200;JAMS;6530.060701182436;0;0.0;0.0
-2;200;DJEMBES;13401.341506699488;0;0.0;0.0
-2;200;PICNIC_BASKET1;58424.842760918684;0;0.0;0.0
-2;200;PICNIC_BASKET2;30138.000836146133;0;0.0;0.0
-2;300;EMERALDS;10000.0;0;0.0;0.0
-2;300;SQUID_INK;1997.5;0;0.0;0.0
-2;300;TOMATOES;5000.75;0;0.0;0.0
-2;300;CROISSANTS;4270.093190876357;0;0.0;0.0
-2;300;JAMS;6530.120039226222;0;0.0;0.0
-2;300;DJEMBES;13401.071711032333;0;0.0;0.0
-2;300;PICNIC_BASKET1;58419.490973969136;0;0.0;0.0
-2;300;PICNIC_BASKET2;30140.11284195787;0;0.0;0.0
-2;400;EMERALDS;10000.0;0;0.0;0.0
-2;400;SQUID_INK;1997.5;0;0.0;0.0
-2;400;TOMATOES;5000.75;0;0.0;0.0
-2;400;CROISSANTS;4269.627179737928;0;0.0;0.0
-2;400;JAMS;6528.785904669044;0;0.0;0.0
-2;400;DJEMBES;13400.104522800135;0;0.0;0.0
-2;400;PICNIC_BASKET1;58404.22531523483;0;0.0;0.0
-2;400;PICNIC_BASKET2;30132.5805282898;0;0.0;0.0
-2;500;EMERALDS;10000.0;0;0.0;0.0
-2;500;SQUID_INK;1996.5;0;0.0;0.0
-2;500;TOMATOES;5000.75;0;0.0;0.0
-2;500;CROISSANTS;4269.88747427639;0;0.0;0.0
-2;500;JAMS;6529.3588096836775;0;0.0;0.0
-2;500;DJEMBES;13399.612735685907;0;0.0;0.0
-2;500;PICNIC_BASKET1;58409.51401039528;0;0.0;0.0
-2;500;PICNIC_BASKET2;30136.767516472915;0;0.0;0.0
-2;600;EMERALDS;10000.0;0;0.0;0.0
-2;600;SQUID_INK;1996.0;0;0.0;0.0
-2;600;TOMATOES;5002.5;0;0.0;0.0
-2;600;CROISSANTS;4269.515931847719;0;0.0;0.0
-2;600;JAMS;6528.363721246874;0;0.0;0.0
-2;600;DJEMBES;13399.539065776144;0;0.0;0.0
-2;600;PICNIC_BASKET1;58399.72582060308;0;0.0;0.0
-2;600;PICNIC_BASKET2;30131.291169884622;0;0.0;0.0
-2;700;EMERALDS;10000.0;0;0.0;0.0
-2;700;SQUID_INK;1995.5;0;0.0;0.0
-2;700;TOMATOES;5003.0;0;0.0;0.0
-2;700;CROISSANTS;4269.4775178286345;0;0.0;0.0
-2;700;JAMS;6529.565050170376;0;0.0;0.0
-2;700;DJEMBES;13398.625936310966;0;0.0;0.0
-2;700;PICNIC_BASKET1;58400.1861937939;0;0.0;0.0
-2;700;PICNIC_BASKET2;30134.540171655288;0;0.0;0.0
-2;800;EMERALDS;10000.0;0;0.0;0.0
-2;800;SQUID_INK;1995.5;0;0.0;0.0
-2;800;TOMATOES;5002.75;0;0.0;0.0
-2;800;CROISSANTS;4270.362736829558;0;0.0;0.0
-2;800;JAMS;6528.493063276531;0;0.0;0.0
-2;800;DJEMBES;13398.19005165295;0;0.0;0.0
-2;800;PICNIC_BASKET1;58401.84566245989;0;0.0;0.0
-2;800;PICNIC_BASKET2;30136.437073871297;0;0.0;0.0
-2;900;EMERALDS;10000.0;0;0.0;0.0
-2;900;SQUID_INK;1995.5;0;0.0;0.0
-2;900;TOMATOES;5002.0;0;0.0;0.0
-2;900;CROISSANTS;4270.0698202306;0;0.0;0.0
-2;900;JAMS;6528.466365317841;0;0.0;0.0
-2;900;DJEMBES;13397.980208880641;0;0.0;0.0
-2;900;PICNIC_BASKET1;58402.79822621776;0;0.0;0.0
-2;900;PICNIC_BASKET2;30141.212011558084;0;0.0;0.0
-2;1000;EMERALDS;10000.0;0;0.0;0.0
-2;1000;SQUID_INK;1994.5;0;0.0;0.0
-2;1000;TOMATOES;5001.5;0;0.0;0.0
-2;1000;CROISSANTS;4269.696811373258;0;0.0;0.0
-2;1000;JAMS;6529.108167413424;0;0.0;0.0
-2;1000;DJEMBES;13399.3377769828;0;0.0;0.0
-2;1000;PICNIC_BASKET1;58403.84314746262;0;0.0;0.0
-2;1000;PICNIC_BASKET2;30138.50358031988;0;0.0;0.0
-2;1100;EMERALDS;10000.0;0;0.0;0.0
-2;1100;SQUID_INK;1995.0;0;0.0;0.0
-2;1100;TOMATOES;5001.0;0;0.0;0.0
-2;1100;CROISSANTS;4269.698020900209;0;0.0;0.0
-2;1100;JAMS;6528.906067156399;0;0.0;0.0
-2;1100;DJEMBES;13399.109823808267;0;0.0;0.0
-2;1100;PICNIC_BASKET1;58401.51615067871;0;0.0;0.0
-2;1100;PICNIC_BASKET2;30136.604217913635;0;0.0;0.0
-2;1200;EMERALDS;10000.0;0;0.0;0.0
-2;1200;SQUID_INK;1995.5;0;0.0;0.0
-2;1200;TOMATOES;5001.5;0;0.0;0.0
-2;1200;CROISSANTS;4269.828941016206;0;0.0;0.0
-2;1200;JAMS;6528.697955983368;0;0.0;0.0
-2;1200;DJEMBES;13399.718752868319;0;0.0;0.0
-2;1200;PICNIC_BASKET1;58396.78626691566;0;0.0;0.0
-2;1200;PICNIC_BASKET2;30139.711676031562;0;0.0;0.0
-2;1300;EMERALDS;10000.0;0;0.0;0.0
-2;1300;SQUID_INK;1995.5;0;0.0;0.0
-2;1300;TOMATOES;5000.25;0;0.0;0.0
-2;1300;CROISSANTS;4269.627626797953;0;0.0;0.0
-2;1300;JAMS;6529.274208398277;0;0.0;0.0
-2;1300;DJEMBES;13400.208523047284;0;0.0;0.0
-2;1300;PICNIC_BASKET1;58402.79690902983;0;0.0;0.0
-2;1300;PICNIC_BASKET2;30142.558923988363;0;0.0;0.0
-2;1400;EMERALDS;10000.0;0;0.0;0.0
-2;1400;SQUID_INK;1993.5;0;0.0;0.0
-2;1400;TOMATOES;4999.5;0;0.0;0.0
-2;1400;CROISSANTS;4269.733789458647;0;0.0;0.0
-2;1400;JAMS;6527.8332585194485;0;0.0;0.0
-2;1400;DJEMBES;13399.401714719714;0;0.0;0.0
-2;1400;PICNIC_BASKET1;58394.30422702995;0;0.0;0.0
-2;1400;PICNIC_BASKET2;30141.101674873484;0;0.0;0.0
-2;1500;EMERALDS;10000.0;0;0.0;0.0
-2;1500;SQUID_INK;1994.0;0;0.0;0.0
-2;1500;TOMATOES;5000.5;0;0.0;0.0
-2;1500;CROISSANTS;4269.76556253215;0;0.0;0.0
-2;1500;JAMS;6528.01833065989;0;0.0;0.0
-2;1500;DJEMBES;13399.493139513028;0;0.0;0.0
-2;1500;PICNIC_BASKET1;58397.1415066856;0;0.0;0.0
-2;1500;PICNIC_BASKET2;30144.598911448382;0;0.0;0.0
-2;1600;EMERALDS;10000.0;0;0.0;0.0
-2;1600;SQUID_INK;1995.5;0;0.0;0.0
-2;1600;TOMATOES;5000.5;0;0.0;0.0
-2;1600;CROISSANTS;4270.113546957171;0;0.0;0.0
-2;1600;JAMS;6528.421136536404;0;0.0;0.0
-2;1600;DJEMBES;13399.289860368428;0;0.0;0.0
-2;1600;PICNIC_BASKET1;58396.73455172067;0;0.0;0.0
-2;1600;PICNIC_BASKET2;30146.796460901493;0;0.0;0.0
-2;1700;EMERALDS;10000.0;0;0.0;0.0
-2;1700;SQUID_INK;1997.5;0;0.0;0.0
-2;1700;TOMATOES;5001.0;0;0.0;0.0
-2;1700;CROISSANTS;4270.104755713738;0;0.0;0.0
-2;1700;JAMS;6528.287670020525;0;0.0;0.0
-2;1700;DJEMBES;13399.24818490931;0;0.0;0.0
-2;1700;PICNIC_BASKET1;58400.73972925331;0;0.0;0.0
-2;1700;PICNIC_BASKET2;30142.494362896003;0;0.0;0.0
-2;1800;EMERALDS;10000.0;0;0.0;0.0
-2;1800;SQUID_INK;1996.5;0;0.0;0.0
-2;1800;TOMATOES;5001.75;0;0.0;0.0
-2;1800;CROISSANTS;4270.292588756593;0;0.0;0.0
-2;1800;JAMS;6528.762862469492;0;0.0;0.0
-2;1800;DJEMBES;13399.926044699683;0;0.0;0.0
-2;1800;PICNIC_BASKET1;58403.47016464772;0;0.0;0.0
-2;1800;PICNIC_BASKET2;30144.696079965357;0;0.0;0.0
-2;1900;EMERALDS;10000.0;0;0.0;0.0
-2;1900;SQUID_INK;1996.5;0;0.0;0.0
-2;1900;TOMATOES;5001.75;0;0.0;0.0
-2;1900;CROISSANTS;4270.112850443225;0;0.0;0.0
-2;1900;JAMS;6528.949239183842;0;0.0;0.0
-2;1900;DJEMBES;13399.94075063581;0;0.0;0.0
-2;1900;PICNIC_BASKET1;58404.96557084669;0;0.0;0.0
-2;1900;PICNIC_BASKET2;30140.849880140588;0;0.0;0.0
-2;2000;EMERALDS;10000.0;0;0.0;0.0
-2;2000;SQUID_INK;1997.5;0;0.0;0.0
-2;2000;TOMATOES;5002.0;0;0.0;0.0
-2;2000;CROISSANTS;4270.262774220905;0;0.0;0.0
-2;2000;JAMS;6528.937993616977;0;0.0;0.0
-2;2000;DJEMBES;13399.635000949294;0;0.0;0.0
-2;2000;PICNIC_BASKET1;58402.02562712566;0;0.0;0.0
-2;2000;PICNIC_BASKET2;30144.427084117575;0;0.0;0.0
-2;2100;EMERALDS;10000.0;0;0.0;0.0
-2;2100;SQUID_INK;1994.0;0;0.0;0.0
-2;2100;TOMATOES;5002.0;0;0.0;0.0
-2;2100;CROISSANTS;4270.084194547585;0;0.0;0.0
-2;2100;JAMS;6528.626586220111;0;0.0;0.0
-2;2100;DJEMBES;13399.273231326744;0;0.0;0.0
-2;2100;PICNIC_BASKET1;58399.658157272585;0;0.0;0.0
-2;2100;PICNIC_BASKET2;30140.58995063056;0;0.0;0.0
-2;2200;EMERALDS;10000.0;0;0.0;0.0
-2;2200;SQUID_INK;1995.0;0;0.0;0.0
-2;2200;TOMATOES;5001.75;0;0.0;0.0
-2;2200;CROISSANTS;4270.714794650177;0;0.0;0.0
-2;2200;JAMS;6528.537820806322;0;0.0;0.0
-2;2200;DJEMBES;13399.585571357635;0;0.0;0.0
-2;2200;PICNIC_BASKET1;58402.987801677664;0;0.0;0.0
-2;2200;PICNIC_BASKET2;30143.934820213355;0;0.0;0.0
-2;2300;EMERALDS;10000.0;0;0.0;0.0
-2;2300;SQUID_INK;1993.0;0;0.0;0.0
-2;2300;TOMATOES;5001.25;0;0.0;0.0
-2;2300;CROISSANTS;4269.9620164056605;0;0.0;0.0
-2;2300;JAMS;6528.285107947976;0;0.0;0.0
-2;2300;DJEMBES;13400.293280276353;0;0.0;0.0
-2;2300;PICNIC_BASKET1;58399.92070255424;0;0.0;0.0
-2;2300;PICNIC_BASKET2;30139.918281518592;0;0.0;0.0
-2;2400;EMERALDS;10000.0;0;0.0;0.0
-2;2400;SQUID_INK;1994.0;0;0.0;0.0
-2;2400;TOMATOES;5001.25;0;0.0;0.0
-2;2400;CROISSANTS;4270.140163173181;0;0.0;0.0
-2;2400;JAMS;6528.381704421982;0;0.0;0.0
-2;2400;DJEMBES;13399.749262072364;0;0.0;0.0
-2;2400;PICNIC_BASKET1;58399.23535437739;0;0.0;0.0
-2;2400;PICNIC_BASKET2;30142.32406153669;0;0.0;0.0
-2;2500;EMERALDS;10000.0;0;0.0;0.0
-2;2500;SQUID_INK;1992.5;0;0.0;0.0
-2;2500;TOMATOES;5001.0;0;0.0;0.0
-2;2500;CROISSANTS;4270.420267716178;0;0.0;0.0
-2;2500;JAMS;6528.2793707758665;0;0.0;0.0
-2;2500;DJEMBES;13400.364892629288;0;0.0;0.0
-2;2500;PICNIC_BASKET1;58400.72461125396;0;0.0;0.0
-2;2500;PICNIC_BASKET2;30144.239812416447;0;0.0;0.0
-2;2600;EMERALDS;10000.0;0;0.0;0.0
-2;2600;SQUID_INK;1992.0;0;0.0;0.0
-2;2600;TOMATOES;5001.25;0;0.0;0.0
-2;2600;CROISSANTS;4269.845563119145;0;0.0;0.0
