timestamp;buyer;seller;symbol;currency;price;quantity
5300;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4994.0;2
6800;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4989.0;3
8300;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;8
9700;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4993.0;5
13900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4994.0;5
14000;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5005.0;5
15300;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5007.0;2
16200;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4993.0;3
16300;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;4
18400;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5006.0;5
19900;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5002.0;3
20500;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5000.0;2
23200;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4990.0;3
23600;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4990.0;4
25500;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4993.0;4
25900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4991.0;5
26100;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4996.0;4
26700;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5002.0;2
26900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4991.0;3
27300;BOT;SUBMISSION;TOMATOES;XIRECS;4999.0;10
29300;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5001.0;5
29900;BOT;SUBMISSION;TOMATOES;XIRECS;4998.0;5
36700;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;3
37100;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;4
37200;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4996.0;2
38800;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
40000;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4988.0;5
40900;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;4
42600;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;7
43400;BOT;SUBMISSION;TOMATOES;XIRECS;4992.0;8
45500;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
45700;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;4
46500;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
47500;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
48800;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4995.0;4
50100;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4995.0;2
51300;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;5
52900;SUBMISSION;BOT;TOMATOES;XIRECS;4987.0;6
56300;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;3
57500;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4989.0;3
59400;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4990.0;3
59500;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
64300;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;4
64300;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4975.0;4
67200;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4973.0;5
68100;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4984.0;2
69800;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4982.0;4
71000;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4969.0;5
73900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4970.0;4
75900;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;7
77300;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4974.0;3
79100;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4973.0;2
79500;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4974.0;4
80100;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4974.0;5
82000;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4989.0;3
83500;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
84200;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;10
86300;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
86800;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4992.0;5
