timestamp;buyer;seller;symbol;currency;price;quantity
800;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5004.0;5
900;SUBMISSION;BOT;TOMATOES;XIRECS;4996.0;7
8600;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4995.0;5
9900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4996.0;3
10200;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5007.0;2
11900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4998.0;5
12000;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;3
14200;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4997.0;3
14800;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5008.0;5
16800;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4998.0;3
18000;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5004.0;3
19600;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4996.0;5
20100;BOT;SUBMISSION;TOMATOES;XIRECS;5002.0;9
20500;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5008.0;5
23600;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5002.0;3
24000;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5006.0;4
27200;BOT;SUBMISSION;TOMATOES;XIRECS;5006.0;10
30300;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5001.0;2
31100;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;8
31200;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5011.0;5
34800;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5011.0;3
35500;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;4
37600;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5000.0;5
38400;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5002.0;3
39700;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4999.0;2
45900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5006.0;4
46700;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;4
50100;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;4
50700;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;7
51800;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5001.0;2
52800;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5001.0;3
53200;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;8
53500;BOT;SUBMISSION;TOMATOES;XIRECS;5008.0;7
54800;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5000.0;2
55900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5000.0;2
56300;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5012.0;4
57500;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4999.0;3
57700;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;8
61700;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5016.0;2
67300;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5006.0;5
68600;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5005.0;5
69600;BOT;SUBMISSION;TOMATOES;XIRECS;5010.0;10
72500;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5007.0;4
74400;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5014.0;3
75600;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5002.0;3
76200;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;5
78100;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;6
79800;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5013.0;3
80400;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5002.0;2
80600;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5015.0;4
80900;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;6
81200;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5014.0;4
82900;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5012.0;2
85800;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5013.0;2
86300;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;4
89000;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4999.0;2
90700;SUBMISSION;BOT;TOMATOES;XIRECS;5004.0;5
94500;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5012.0;4
97100;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5014.0;5
97500;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5004.0;2
98100;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;4
98600;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;5
103800;SUBMISSION;BOT;TOMATOES;XIRECS;5005.0;10
105700;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;7
106000;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;4
106600;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;8
107900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5007.0;4
108200;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5006.0;3
108500;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5007.0;3
113700;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5020.0;4
116200;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5007.0;3
116900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5007.0;4
121700;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5008.0;5
122500;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;8
122900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5007.0;4
123300;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5006.0;4
125200;BOT;SUBMISSION;TOMATOES;XIRECS;5014.0;5
126300;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5011.0;5
128400;BOT;SUBMISSION;TOMATOES;XIRECS;5016.0;8
129400;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;8
130100;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5007.0;4
130300;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;8
130500;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;9
130900;BOT;SUBMISSION;TOMATOES;XIRECS;5012.0;2
131200;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5016.0;4
131700;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5015.0;3
131900;SUBMISSION;BOT;TOMATOES;XIRECS;5006.0;10
132800;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5013.0;5
133500;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;3
134000;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5001.0;5
134600;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5013.0;2
135200;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5005.0;5
135300;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5017.0;5
136200;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;6
139000;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;5
139300;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;5
139700;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5009.0;2
140200;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;5
140800;BOT;SUBMISSION;TOMATOES;XIRECS;5016.0;7
144200;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5006.0;2
146100;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5019.0;2
146500;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
147300;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;8
147300;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5008.0;5
148400;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;7
150100;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5011.0;5
151900;BOT;SUBMISSION;TOMATOES;XIRECS;5017.0;10
152500;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;7
153900;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
154100;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;3
155900;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;6
157100;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5003.0;4
161200;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4998.0;3
162700;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4996.0;3
163800;BOT;SUBMISSION;TOMATOES;XIRECS;5004.0;6
164500;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5012.0;3
169900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5004.0;3
171000;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;8
171700;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;3
173800;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;4
174700;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5004.0;3
176800;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;4
177300;BOT;SUBMISSION;TOMATOES;XIRECS;5007.0;5
178100;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;6
179800;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4999.0;4
180200;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;6
182300;BOT;SUBMISSION;TOMATOES;XIRECS;5007.0;7
