timestamp;buyer;seller;symbol;currency;price;quantity
2500;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5004.0;3
4600;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4990.0;3
5600;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4990.0;2
6100;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4988.0;3
6400;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4994.0;3
7300;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;6
10200;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4989.0;5
10500;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;8
11100;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;8
12700;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5001.0;2
14800;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5001.0;2
15600;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4991.0;3
17400;BOT;SUBMISSION;TOMATOES;XIRECS;4996.0;6
17600;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4988.0;5
23900;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4992.0;4
26500;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;4
30700;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4991.0;2
32500;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
33200;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4982.0;5
34000;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;4
35100;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4981.0;3
37400;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4989.0;3
39500;BOT;SUBMISSION;TOMATOES;XIRECS;4983.0;8
40100;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4977.0;2
41200;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4975.0;3
42400;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4984.0;2
42800;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;4
43700;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;5
44100;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4987.0;3
47100;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;3
48000;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;3
49600;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4987.0;2
50800;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;8
51200;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4990.0;3
53900;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4989.0;5
54700;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4988.0;2
56900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4977.0;5
59500;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;5
60300;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4984.0;4
61800;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4986.0;2
63400;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4981.0;5
65500;SUBMISSION;BOT;TOMATOES;XIRECS;4984.0;2
65600;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;4
67400;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
71300;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4996.0;3
71500;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4995.0;4
73800;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;4
75400;SUBMISSION;BOT;TOMATOES;XIRECS;4994.0;4
76100;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;4
78200;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4989.0;2
78400;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4988.0;2
79100;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4988.0;4
80200;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4999.0;2
80800;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5000.0;4
82400;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4997.0;3
84600;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4999.0;2
85900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4987.0;2
90700;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4987.0;2
90800;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4988.0;3
93900;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;5
98400;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4991.0;5
98900;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5004.0;5
99500;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5004.0;2
102400;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;6
104600;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4986.0;5
104900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4986.0;4
105100;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4997.0;3
105400;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4997.0;2
108200;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5002.0;3
