day;timestamp;product;fair_value;position;cash;mtm_pnl
-2;0;EMERALDS;10000.0;0;0.0;0.0
-2;0;SQUID_INK;2000.0;0;0.0;0.0
-2;0;TOMATOES;5000.0;0;0.0;0.0
-2;0;CROISSANTS;4270.0;0;0.0;0.0
-2;0;JAMS;6530.0;0;0.0;0.0
-2;0;DJEMBES;13400.0;0;0.0;0.0
-2;0;PICNIC_BASKET1;58451.0;0;0.0;0.0
-2;0;PICNIC_BASKET2;30287.0;0;0.0;0.0
-2;100;EMERALDS;10000.0;0;0.0;0.0
-2;100;SQUID_INK;2000.5;0;0.0;0.0
-2;100;TOMATOES;5000.5;0;0.0;0.0
-2;100;CROISSANTS;4269.898912360357;0;0.0;0.0
-2;100;JAMS;6529.3305534620695;0;0.0;0.0
-2;100;DJEMBES;13398.638448530015;0;0.0;0.0
-2;100;PICNIC_BASKET1;58452.523583078364;0;0.0;0.0
-2;100;PICNIC_BASKET2;30287.75675636557;0;0.0;0.0
-2;200;EMERALDS;10000.0;0;0.0;0.0
-2;200;SQUID_INK;1998.5;0;0.0;0.0
-2;200;TOMATOES;5000.25;0;0.0;0.0
-2;200;CROISSANTS;4269.792414519151;0;0.0;0.0
-2;200;JAMS;6528.914072730577;0;0.0;0.0
-2;200;DJEMBES;13398.325712326423;0;0.0;0.0
-2;200;PICNIC_BASKET1;58450.822417633055;0;0.0;0.0
-2;200;PICNIC_BASKET2;30282.997803537757;0;0.0;0.0
-2;300;EMERALDS;10000.0;0;0.0;0.0
-2;300;SQUID_INK;2000.0;0;0.0;0.0
-2;300;TOMATOES;4999.5;0;0.0;0.0
-2;300;CROISSANTS;4269.820277173523;0;0.0;0.0
-2;300;JAMS;6526.867676150577;0;0.0;0.0
-2;300;DJEMBES;13397.58320847417;0;0.0;0.0
-2;300;PICNIC_BASKET1;58444.10789996704;0;0.0;0.0
-2;300;PICNIC_BASKET2;30276.516460995248;0;0.0;0.0
-2;400;EMERALDS;10000.0;0;0.0;0.0
-2;400;SQUID_INK;2002.0;0;0.0;0.0
-2;400;TOMATOES;5000.25;0;0.0;0.0
-2;400;CROISSANTS;4270.34553293829;0;0.0;0.0
-2;400;JAMS;6525.788808202348;0;0.0;0.0
-2;400;DJEMBES;13398.733342186748;0;0.0;0.0
-2;400;PICNIC_BASKET1;58443.17296442353;0;0.0;0.0
-2;400;PICNIC_BASKET2;30278.459748157853;0;0.0;0.0
-2;500;EMERALDS;10000.0;0;0.0;0.0
-2;500;SQUID_INK;2002.0;0;0.0;0.0
-2;500;TOMATOES;5000.5;0;0.0;0.0
-2;500;CROISSANTS;4270.228636610033;0;0.0;0.0
-2;500;JAMS;6525.741150512449;0;0.0;0.0
-2;500;DJEMBES;13399.517879039038;0;0.0;0.0
-2;500;PICNIC_BASKET1;58449.61315023659;0;0.0;0.0
-2;500;PICNIC_BASKET2;30278.396847465032;0;0.0;0.0
-2;600;EMERALDS;10000.0;0;0.0;0.0
-2;600;SQUID_INK;2001.0;0;0.0;0.0
-2;600;TOMATOES;5001.0;0;0.0;0.0
-2;600;CROISSANTS;4269.895448228329;0;0.0;0.0
-2;600;JAMS;6526.42095954173;0;0.0;0.0
-2;600;DJEMBES;13398.607196330417;0;0.0;0.0
-2;600;PICNIC_BASKET1;58448.24276432558;0;0.0;0.0
-2;600;PICNIC_BASKET2;30276.423711996773;0;0.0;0.0
-2;700;EMERALDS;10000.0;0;0.0;0.0
-2;700;SQUID_INK;2002.5;0;0.0;0.0
-2;700;TOMATOES;5001.25;0;0.0;0.0
-2;700;CROISSANTS;4270.022383062916;0;0.0;0.0
-2;700;JAMS;6525.976149435381;0;0.0;0.0
-2;700;DJEMBES;13399.865498506602;0;0.0;0.0
-2;700;PICNIC_BASKET1;58444.42824519024;0;0.0;0.0
-2;700;PICNIC_BASKET2;30278.041831122424;0;0.0;0.0
-2;800;EMERALDS;10000.0;0;0.0;0.0
-2;800;SQUID_INK;2001.5;0;0.0;0.0
-2;800;TOMATOES;5001.5;0;0.0;0.0
-2;800;CROISSANTS;4270.142393776619;0;0.0;0.0
-2;800;JAMS;6526.450456450783;0;0.0;0.0
-2;800;DJEMBES;13399.68005617795;0;0.0;0.0
-2;800;PICNIC_BASKET1;58447.38578819002;0;0.0;0.0
-2;800;PICNIC_BASKET2;30280.970488008046;0;0.0;0.0
-2;900;EMERALDS;10000.0;0;0.0;0.0
-2;900;SQUID_INK;2000.5;0;0.0;0.0
-2;900;TOMATOES;5001.25;0;0.0;0.0
-2;900;CROISSANTS;4269.9932133370485;0;0.0;0.0
-2;900;JAMS;6526.802466673187;0;0.0;0.0
-2;900;DJEMBES;13399.053667339002;0;0.0;0.0
-2;900;PICNIC_BASKET1;58440.42034738085;0;0.0;0.0
-2;900;PICNIC_BASKET2;30277.57778669457;0;0.0;0.0
-2;1000;EMERALDS;10000.0;0;0.0;0.0
-2;1000;SQUID_INK;1999.0;0;0.0;0.0
-2;1000;TOMATOES;5001.0;0;0.0;0.0
-2;1000;CROISSANTS;4270.136937874387;0;0.0;0.0
-2;1000;JAMS;6527.041261558104;0;0.0;0.0
-2;1000;DJEMBES;13398.635716386148;0;0.0;0.0
-2;1000;PICNIC_BASKET1;58442.58112830678;0;0.0;0.0
-2;1000;PICNIC_BASKET2;30275.130274613755;0;0.0;0.0
-2;1100;EMERALDS;10000.0;0;0.0;0.0
-2;1100;SQUID_INK;1998.5;0;0.0;0.0
-2;1100;TOMATOES;5000.75;0;0.0;0.0
-2;1100;CROISSANTS;4270.3531928346765;0;0.0;0.0
-2;1100;JAMS;6527.315166759044;0;0.0;0.0
-2;1100;DJEMBES;13395.519885184627;0;0.0;0.0
-2;1100;PICNIC_BASKET1;58443.58454246982;0;0.0;0.0
-2;1100;PICNIC_BASKET2;30277.04310485679;0;0.0;0.0
-2;1200;EMERALDS;10000.0;0;0.0;0.0
-2;1200;SQUID_INK;1999.5;0;0.0;0.0
-2;1200;TOMATOES;5001.25;0;0.0;0.0
-2;1200;CROISSANTS;4270.20988258895;0;0.0;0.0
-2;1200;JAMS;6527.3816861398955;0;0.0;0.0
-2;1200;DJEMBES;13395.625864018817;0;0.0;0.0
-2;1200;PICNIC_BASKET1;58441.530217972206;0;0.0;0.0
-2;1200;PICNIC_BASKET2;30279.60290263559;0;0.0;0.0
-2;1300;EMERALDS;10000.0;0;0.0;0.0
-2;1300;SQUID_INK;2000.5;0;0.0;0.0
-2;1300;TOMATOES;5001.5;0;0.0;0.0
-2;1300;CROISSANTS;4269.426303783242;0;0.0;0.0
-2;1300;JAMS;6527.514898872659;0;0.0;0.0
-2;1300;DJEMBES;13395.20735977373;0;0.0;0.0
-2;1300;PICNIC_BASKET1;58439.30987909116;0;0.0;0.0
-2;1300;PICNIC_BASKET2;30272.235012878285;0;0.0;0.0
-2;1400;EMERALDS;10000.0;0;0.0;0.0
-2;1400;SQUID_INK;2000.0;0;0.0;0.0
-2;1400;TOMATOES;5002.25;0;0.0;0.0
-2;1400;CROISSANTS;4269.53253584864;0;0.0;0.0
-2;1400;JAMS;6528.165313906477;0;0.0;0.0
-2;1400;DJEMBES;13395.472633110137;0;0.0;0.0
-2;1400;PICNIC_BASKET1;58444.66378992141;0;0.0;0.0
-2;1400;PICNIC_BASKET2;30277.460771207516;0;0.0;0.0
-2;1500;EMERALDS;10000.0;0;0.0;0.0
-2;1500;SQUID_INK;2000.0;0;0.0;0.0
-2;1500;TOMATOES;5002.25;0;0.0;0.0
-2;1500;CROISSANTS;4269.048749970002;0;0.0;0.0
-2;1500;JAMS;6528.0629727764135;0;0.0;0.0
-2;1500;DJEMBES;13395.558624830928;0;0.0;0.0
-2;1500;PICNIC_BASKET1;58434.04004298018;0;0.0;0.0
-2;1500;PICNIC_BASKET2;30274.320945432835;0;0.0;0.0
-2;1600;EMERALDS;10000.0;0;0.0;0.0
-2;1600;SQUID_INK;1997.5;0;0.0;0.0
-2;1600;TOMATOES;5002.0;0;0.0;0.0
-2;1600;CROISSANTS;4269.296057123527;0;0.0;0.0
-2;1600;JAMS;6528.198928826774;0;0.0;0.0
-2;1600;DJEMBES;13395.514240809653;0;0.0;0.0
-2;1600;PICNIC_BASKET1;58433.38737003114;0;0.0;0.0
-2;1600;PICNIC_BASKET2;30275.082086147657;0;0.0;0.0
-2;1700;EMERALDS;10000.0;0;0.0;0.0
-2;1700;SQUID_INK;1997.5;0;0.0;0.0
-2;1700;TOMATOES;5001.5;0;0.0;0.0
-2;1700;CROISSANTS;4269.402769842618;0;0.0;0.0
-2;1700;JAMS;6527.899720137577;0;0.0;0.0
-2;1700;DJEMBES;13395.641745827425;0;0.0;0.0
-2;1700;PICNIC_BASKET1;58429.75752529586;0;0.0;0.0
-2;1700;PICNIC_BASKET2;30275.410519645626;0;0.0;0.0
-2;1800;EMERALDS;10000.0;0;0.0;0.0
-2;1800;SQUID_INK;1996.5;0;0.0;0.0
-2;1800;TOMATOES;5001.0;3;-14988.0;15.0
-2;1800;CROISSANTS;4269.248799581778;0;0.0;0.0
-2;1800;JAMS;6527.0891031760275;0;0.0;0.0
-2;1800;DJEMBES;13396.110056774734;0;0.0;0.0
-2;1800;PICNIC_BASKET1;58429.87016379349;0;0.0;0.0
-2;1800;PICNIC_BASKET2;30273.673404679168;0;0.0;0.0
-2;1900;EMERALDS;10000.0;0;0.0;0.0
-2;1900;SQUID_INK;1996.5;0;0.0;0.0
-2;1900;TOMATOES;5000.75;1;-4976.0;24.75
-2;1900;CROISSANTS;4269.387626571119;0;0.0;0.0
-2;1900;JAMS;6527.353943108679;0;0.0;0.0
-2;1900;DJEMBES;13396.28576164227;0;0.0;0.0
-2;1900;PICNIC_BASKET1;58428.67335039502;0;0.0;0.0
-2;1900;PICNIC_BASKET2;30274.258392501833;0;0.0;0.0
-2;2000;EMERALDS;10000.0;-8;80056.0;56.0
-2;2000;SQUID_INK;1994.5;0;0.0;0.0
-2;2000;TOMATOES;5000.5;1;-4976.0;24.5
-2;2000;CROISSANTS;4269.03132518422;0;0.0;0.0
-2;2000;JAMS;6527.6462487455265;0;0.0;0.0
-2;2000;DJEMBES;13396.199419086406;0;0.0;0.0
-2;2000;PICNIC_BASKET1;58428.3261164283;0;0.0;0.0
-2;2000;PICNIC_BASKET2;30271.917798227933;0;0.0;0.0
-2;2100;EMERALDS;10000.0;-8;80056.0;56.0
-2;2100;SQUID_INK;1994.0;0;0.0;0.0
-2;2100;TOMATOES;5000.5;1;-4976.0;24.5
