day,timestamp,abs_timestamp,product,side,price,quantity,fill_type,source_order_price
-1,1100,-998900,TOMATOES,SELL,5007,8,aggressive_cross,5007
-1,4200,-995800,EMERALDS,SELL,10000,8,aggressive_cross,10000
-1,4300,-995700,TOMATOES,BUY,5002,6,aggressive_cross,5002
-1,5700,-994300,TOMATOES,SELL,5003,8,aggressive_cross,5003
-1,8800,-991200,EMERALDS,SELL,10000,7,aggressive_cross,10000
-1,10600,-989400,TOMATOES,BUY,5009,4,aggressive_cross,5009
-1,11800,-988200,TOMATOES,BUY,5006,5,aggressive_cross,5006
-1,13700,-986300,TOMATOES,SELL,5006,5,aggressive_cross,5006
-1,13900,-986100,TOMATOES,BUY,5004,6,aggressive_cross,5004
-1,14600,-985400,TOMATOES,BUY,5004,2,aggressive_cross,5004
-1,14900,-985100,TOMATOES,SELL,5001,4,aggressive_cross,5001
-1,15900,-984100,TOMATOES,BUY,5005,6,aggressive_cross,5005
-1,18500,-981500,TOMATOES,BUY,5001,2,aggressive_cross,5001
-1,20400,-979600,TOMATOES,BUY,4999,4,aggressive_cross,4999
-1,20500,-979500,TOMATOES,SELL,4996,4,aggressive_cross,4996
-1,22600,-977400,TOMATOES,SELL,4998,7,aggressive_cross,4998
-1,26800,-973200,TOMATOES,BUY,4994,6,aggressive_cross,4994
-1,27400,-972600,TOMATOES,SELL,4995,10,aggressive_cross,4995
-1,28900,-971100,TOMATOES,SELL,4994,6,aggressive_cross,4994
-1,30000,-970000,TOMATOES,BUY,4988,7,aggressive_cross,4988
-1,33200,-966800,TOMATOES,BUY,4989,8,aggressive_cross,4989
-1,41400,-958600,TOMATOES,BUY,4985,4,aggressive_cross,4985
-1,41700,-958300,TOMATOES,SELL,4983,5,aggressive_cross,4983
-1,43500,-956500,TOMATOES,SELL,4983,8,aggressive_cross,4983
-1,45500,-954500,TOMATOES,BUY,4983,3,aggressive_cross,4983
-1,45600,-954400,TOMATOES,SELL,4983,7,aggressive_cross,4983
-1,46600,-953400,TOMATOES,BUY,4982,9,aggressive_cross,4982
-1,49200,-950800,EMERALDS,SELL,10000,7,aggressive_cross,10000
-1,50400,-949600,TOMATOES,BUY,4987,2,aggressive_cross,4987
-1,51800,-948200,EMERALDS,SELL,10000,9,aggressive_cross,10000
-1,52600,-947400,TOMATOES,BUY,4987,4,aggressive_cross,4987
-1,56500,-943500,TOMATOES,BUY,4985,9,aggressive_cross,4985
-1,57900,-942100,TOMATOES,BUY,4988,6,aggressive_cross,4988
-1,61400,-938600,TOMATOES,SELL,4990,6,aggressive_cross,4990
-1,65400,-934600,TOMATOES,BUY,4990,3,aggressive_cross,4990
-1,66100,-933900,TOMATOES,SELL,4990,8,aggressive_cross,4990
-1,68700,-931300,EMERALDS,SELL,10000,6,aggressive_cross,10000
-1,68700,-931300,EMERALDS,SELL,10000,6,aggressive_cross,10000
-1,70500,-929500,TOMATOES,BUY,4987,3,aggressive_cross,4987
-1,74100,-925900,TOMATOES,SELL,4988,6,aggressive_cross,4988
-1,74700,-925300,EMERALDS,SELL,10000,9,aggressive_cross,10000
-1,78500,-921500,TOMATOES,SELL,4991,9,aggressive_cross,4991
-1,80200,-919800,TOMATOES,SELL,4992,10,aggressive_cross,4992
-1,80500,-919500,TOMATOES,BUY,4992,6,aggressive_cross,4992
-1,80800,-919200,TOMATOES,BUY,4990,9,aggressive_cross,4990
-1,84600,-915400,TOMATOES,SELL,4987,6,aggressive_cross,4987
-1,86000,-914000,TOMATOES,SELL,4983,5,aggressive_cross,4983
-1,86500,-913500,EMERALDS,SELL,10000,8,aggressive_cross,10000
-1,86700,-913300,TOMATOES,SELL,4982,2,aggressive_cross,4982
-1,87200,-912800,TOMATOES,SELL,4984,9,aggressive_cross,4984
-1,88600,-911400,TOMATOES,BUY,4983,5,aggressive_cross,4983
-1,91000,-909000,TOMATOES,BUY,4979,5,aggressive_cross,4979
-1,91900,-908100,TOMATOES,SELL,4979,3,aggressive_cross,4979
-1,94000,-906000,TOMATOES,SELL,4978,9,aggressive_cross,4978
-1,95800,-904200,TOMATOES,BUY,4982,9,aggressive_cross,4982
-1,97200,-902800,TOMATOES,BUY,4985,3,aggressive_cross,4985
-1,97400,-902600,TOMATOES,SELL,4985,6,aggressive_cross,4985
-1,99400,-900600,TOMATOES,BUY,4986,10,aggressive_cross,4986
-1,102600,-897400,TOMATOES,SELL,4986,2,aggressive_cross,4986
-1,103400,-896600,TOMATOES,BUY,4990,5,aggressive_cross,4990
-1,105400,-894600,TOMATOES,SELL,4988,10,aggressive_cross,4988
