timestamp;buyer;seller;symbol;currency;price;quantity
1800;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4996.0;2
3100;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;6
3100;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5009.0;5
3400;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4999.0;2
6500;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5001.0;2
8500;SUBMISSION;BOT;TOMATOES;XIRECS;5007.0;7
10500;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5008.0;5
10900;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;3
11200;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5006.0;5
14100;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5017.0;3
16800;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5006.0;5
17000;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5005.0;4
17600;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;3
18300;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5005.0;4
18500;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5005.0;2
18900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5005.0;3
19500;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5017.0;5
21300;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;5
22400;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5007.0;3
25000;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;6
25200;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5020.0;3
26000;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5018.0;2
26800;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;5
32300;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5019.0;4
33300;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;4
34600;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5009.0;4
