timestamp;buyer;seller;symbol;currency;price;quantity
700;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4997.0;5
1400;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;8
1400;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5002.0;2
1700;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;3
1900;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5006.0;5
2600;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5007.0;2
3300;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5005.0;5
4400;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5005.0;3
5000;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;6
10500;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5003.0;4
11000;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5002.0;4
12600;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4994.0;4
14100;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4989.0;3
14200;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4990.0;3
15000;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5000.0;5
15600;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4990.0;4
16200;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;6
16400;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4989.0;3
21600;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4983.0;4
22900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4983.0;2
23100;SUBMISSION;BOT;TOMATOES;XIRECS;4985.0;7
26900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4984.0;2
30000;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4988.0;2
31100;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5001.0;2
31500;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5003.0;2
34700;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4990.0;5
38600;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5004.0;4
40800;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;5
41600;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;7
42500;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4987.0;3
43800;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4987.0;3
44400;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4998.0;2
44500;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4998.0;4
45400;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;5
50500;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4981.0;3
52000;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4982.0;5
52400;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4982.0;4
53400;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4998.0;2
