timestamp;buyer;seller;symbol;currency;price;quantity
900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4996.0;2
2000;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5004.0;2
2500;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4992.0;3
3800;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5002.0;2
4700;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5000.0;2
5100;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4988.0;3
6100;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;8
10000;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4994.0;2
10900;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5008.0;5
12000;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
13000;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5010.0;4
22100;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;7
22400;SUBMISSION;BOT;TOMATOES;XIRECS;5010.0;2
26600;SUBMISSION;BOT;TOMATOES;XIRECS;5006.0;8
27900;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5011.0;5
28300;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
29300;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;7
29300;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5011.0;4
30200;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;8
32900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5006.0;5
33400;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
34700;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;5
36600;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;9
38100;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;8
38100;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5002.0;4
44800;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
46000;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5004.0;5
46800;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4999.0;3
49400;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;4
49700;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5004.0;3
50900;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5009.0;5
52700;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4997.0;5
53500;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4996.0;4
54000;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;10
54200;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;4
55900;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5004.0;4
57000;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;8
59700;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;5
61600;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;5
61600;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;6
62900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4990.0;3
64100;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4992.0;3
64200;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
65700;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4992.0;3
69600;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;9
72700;BOT;SUBMISSION;TOMATOES;XIRECS;5005.0;8
76100;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5009.0;2
78200;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5007.0;2
80500;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4993.0;5
80600;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4993.0;3
82600;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;5
83200;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4990.0;5
83400;BOT;SUBMISSION;TOMATOES;XIRECS;4995.0;3
83800;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5002.0;2
85100;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;3
85700;BOT;SUBMISSION;TOMATOES;XIRECS;4996.0;6
85800;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;6
87000;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4990.0;4
87900;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;5
88400;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;10001.0;5
90800;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5001.0;4
91700;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4991.0;3
92100;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;7
95200;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;7
95300;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4990.0;2
95500;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5001.0;4
95700;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4999.0;2
95700;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4999.0;5
96800;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;3
97400;BOT;SUBMISSION;TOMATOES;XIRECS;4998.0;6
100000;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;8
100100;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4993.0;3
101300;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4989.0;4
101500;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;8
102400;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;5
104600;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4987.0;2
104900;BOT;SUBMISSION;TOMATOES;XIRECS;4993.0;10
106000;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;3
107500;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4987.0;2
107700;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4998.0;4
108500;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4997.0;3
109700;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4991.0;2
110900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4997.0;2
111400;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5003.0;5
112300;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5003.0;4
113700;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4993.0;3
115400;SUBMISSION;BOT;TOMATOES;XIRECS;4995.0;8
118200;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;7
119600;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4988.0;2
120200;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4987.0;3
120700;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;7
121200;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
123400;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;5
125500;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4985.0;3
126600;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4982.0;3
126800;BOT;SUBMISSION;EMERALDS;XIRECS;10000.0;10
