day,timestamp,abs_timestamp,product,side,price,quantity,fill_type,source_order_price
-1,4200,-995800,EMERALDS,SELL,10000,8,aggressive_cross,10000
-1,8800,-991200,EMERALDS,SELL,10000,7,aggressive_cross,10000
-1,49200,-950800,EMERALDS,SELL,10000,7,aggressive_cross,10000
-1,51800,-948200,EMERALDS,SELL,10000,9,aggressive_cross,10000
-1,68700,-931300,EMERALDS,SELL,10000,6,aggressive_cross,10000
-1,68700,-931300,EMERALDS,SELL,10000,6,aggressive_cross,10000
-1,74700,-925300,EMERALDS,SELL,10000,9,aggressive_cross,10000
-1,77200,-922800,TOMATOES,BUY,4996,7,aggressive_cross,4996
-1,86500,-913500,EMERALDS,SELL,10000,8,aggressive_cross,10000
-1,114000,-886000,EMERALDS,SELL,10000,9,aggressive_cross,10000
-1,127700,-872300,EMERALDS,SELL,10000,10,aggressive_cross,10000
-1,139100,-860900,EMERALDS,SELL,10000,7,aggressive_cross,10000
-1,141300,-858700,TOMATOES,SELL,4989,6,aggressive_cross,4989
-1,141600,-858400,EMERALDS,SELL,10000,7,aggressive_cross,10000
-1,171100,-828900,TOMATOES,SELL,4982,6,aggressive_cross,4982
-1,215200,-784800,TOMATOES,SELL,4990,7,aggressive_cross,4990
-1,217300,-782700,TOMATOES,SELL,4987,5,aggressive_cross,4987
-1,234400,-765600,EMERALDS,BUY,10008,4,aggressive_cross,10008
-1,235700,-764300,EMERALDS,BUY,10000,6,aggressive_cross,10000
-1,235700,-764300,EMERALDS,BUY,10000,10,aggressive_cross,10000
-1,242200,-757800,EMERALDS,BUY,10000,7,aggressive_cross,10000
-1,325300,-674700,EMERALDS,SELL,10000,6,aggressive_cross,10000
-1,325300,-674700,EMERALDS,SELL,10000,7,aggressive_cross,10000
-1,335500,-664500,EMERALDS,SELL,10000,5,aggressive_cross,10000
-1,362800,-637200,EMERALDS,BUY,10000,7,aggressive_cross,10000
-1,415900,-584100,EMERALDS,SELL,10000,6,aggressive_cross,10000
-1,419500,-580500,EMERALDS,SELL,10000,5,aggressive_cross,10000
-1,435000,-565000,EMERALDS,SELL,10000,5,aggressive_cross,10000
-1,446200,-553800,EMERALDS,SELL,10000,6,aggressive_cross,10000
-1,446200,-553800,EMERALDS,SELL,10000,7,aggressive_cross,10000
-1,484200,-515800,EMERALDS,BUY,10008,4,aggressive_cross,10008
-1,484300,-515700,EMERALDS,BUY,10008,4,aggressive_cross,10008
-1,495900,-504100,EMERALDS,BUY,10000,5,aggressive_cross,10000
-1,541600,-458400,TOMATOES,SELL,4972,5,aggressive_cross,4972
-1,545800,-454200,EMERALDS,SELL,10000,10,aggressive_cross,10000
-1,561600,-438400,EMERALDS,BUY,10000,9,aggressive_cross,10000
-1,571800,-428200,TOMATOES,SELL,4968,10,aggressive_cross,4968
-1,587500,-412500,TOMATOES,SELL,4961,5,aggressive_cross,4961
-1,589800,-410200,TOMATOES,SELL,4967,5,aggressive_cross,4967
-1,604400,-395600,TOMATOES,SELL,4967,6,aggressive_cross,4967
-1,612600,-387400,EMERALDS,BUY,10000,8,aggressive_cross,10000
-1,622900,-377100,TOMATOES,SELL,4967,6,aggressive_cross,4967
-1,628500,-371500,TOMATOES,SELL,4965,7,aggressive_cross,4965
-1,643400,-356600,TOMATOES,SELL,4957,6,aggressive_cross,4957
-1,689300,-310700,EMERALDS,SELL,10000,6,aggressive_cross,10000
-1,689300,-310700,EMERALDS,SELL,10000,7,aggressive_cross,10000
-1,691100,-308900,TOMATOES,SELL,4954,7,aggressive_cross,4954
-1,712800,-287200,EMERALDS,SELL,10000,5,aggressive_cross,10000
-1,721300,-278700,TOMATOES,SELL,4945,5,aggressive_cross,4945
-1,739000,-261000,EMERALDS,BUY,10000,6,aggressive_cross,10000
-1,739000,-261000,EMERALDS,BUY,10000,9,aggressive_cross,10000
-1,740300,-259700,TOMATOES,SELL,4951,9,aggressive_cross,4951
-1,755800,-244200,EMERALDS,BUY,10000,10,aggressive_cross,10000
-1,762400,-237600,EMERALDS,BUY,10008,4,aggressive_cross,10008
-1,764200,-235800,EMERALDS,BUY,10008,4,aggressive_cross,10008
-1,764300,-235700,EMERALDS,BUY,10008,4,aggressive_cross,10008
-1,767700,-232300,EMERALDS,BUY,10000,6,aggressive_cross,10000
-1,767700,-232300,EMERALDS,BUY,10000,9,aggressive_cross,10000
-1,788600,-211400,EMERALDS,SELL,10000,8,aggressive_cross,10000
-1,816900,-183100,TOMATOES,SELL,4961,7,aggressive_cross,4961
-1,822000,-178000,EMERALDS,SELL,9992,4,aggressive_cross,9992
-1,823800,-176200,EMERALDS,SELL,10000,6,aggressive_cross,10000
-1,823800,-176200,EMERALDS,SELL,10000,6,aggressive_cross,10000
-1,848200,-151800,EMERALDS,BUY,10000,6,aggressive_cross,10000
-1,907500,-92500,EMERALDS,BUY,10000,6,aggressive_cross,10000
-1,907500,-92500,EMERALDS,BUY,10000,10,aggressive_cross,10000
-1,917700,-82300,EMERALDS,SELL,10000,7,aggressive_cross,10000
-1,938900,-61100,EMERALDS,BUY,10000,6,aggressive_cross,10000
-1,950300,-49700,EMERALDS,BUY,10000,7,aggressive_cross,10000
-1,979200,-20800,EMERALDS,BUY,10008,4,aggressive_cross,10008
-1,982900,-17100,EMERALDS,BUY,10008,4,aggressive_cross,10008
-1,983800,-16200,EMERALDS,BUY,10008,4,aggressive_cross,10008
-1,985400,-14600,EMERALDS,BUY,10000,6,aggressive_cross,10000
-1,985400,-14600,EMERALDS,BUY,10000,6,aggressive_cross,10000
-1,989000,-11000,EMERALDS,BUY,10000,7,aggressive_cross,10000
-1,992800,-7200,TOMATOES,BUY,4957,6,aggressive_cross,4957
