timestamp;buyer;seller;symbol;currency;price;quantity
3300;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4997.0;4
3600;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4997.0;3
5800;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;4
6000;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4994.0;3
7200;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5005.0;3
7400;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4994.0;5
8800;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4992.0;4
12000;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4993.0;5
12300;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;7
12400;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5006.0;5
16500;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4992.0;2
17800;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4995.0;5
18300;BOT;SUBMISSION;TOMATOES;XIRECS;5001.0;6
18600;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4995.0;2
19600;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
20300;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;8
20500;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;6
23100;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5008.0;2
27300;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;3
28000;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4997.0;5
29800;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;4
31900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5002.0;5
32200;BOT;SUBMISSION;TOMATOES;XIRECS;5009.0;7
34400;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5016.0;5
35700;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5006.0;3
37600;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5020.0;3
38400;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5009.0;3
38500;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;6
40200;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5020.0;4
