timestamp;buyer;seller;symbol;currency;price;quantity
2900;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5005.0;5
5200;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;6
6100;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4994.0;3
7100;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4992.0;3
8900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4993.0;4
11000;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5000.0;3
14400;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4996.0;2
15600;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4996.0;3
17300;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5007.0;5
17500;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5006.0;4
20400;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;5
28300;BOT;SUBMISSION;TOMATOES;XIRECS;5009.0;8
32700;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;6
32900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4998.0;4
33300;SUBMISSION;BOT;TOMATOES;XIRECS;5001.0;5
37800;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4997.0;2
38300;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;3
39600;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5002.0;4
40700;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;5
41400;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5007.0;5
41700;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4996.0;4
45800;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5010.0;2
48700;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5009.0;5
52000;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5010.0;4
53200;SUBMISSION;BOT;TOMATOES;XIRECS;5004.0;7
53500;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;4
54600;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;7
58300;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5014.0;5
58900;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
59900;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
