day;timestamp;product;fair_value;position;cash;mtm_pnl
-2;0;EMERALDS;10000.0;0;0.0;0.0
-2;0;SQUID_INK;1999.5;0;0.0;0.0
-2;0;TOMATOES;5000.0;0;0.0;0.0
-2;0;CROISSANTS;4270.0;0;0.0;0.0
-2;0;JAMS;6530.0;0;0.0;0.0
-2;0;DJEMBES;13400.0;0;0.0;0.0
-2;0;PICNIC_BASKET1;58773.5;0;0.0;0.0
-2;0;PICNIC_BASKET2;30114.0;0;0.0;0.0
-2;100;EMERALDS;10000.0;0;0.0;0.0
-2;100;SQUID_INK;1999.5;0;0.0;0.0
-2;100;TOMATOES;5000.0;0;0.0;0.0
-2;100;CROISSANTS;4269.909942974273;0;0.0;0.0
-2;100;JAMS;6529.354615009625;0;0.0;0.0
-2;100;DJEMBES;13400.34011433154;0;0.0;0.0
-2;100;PICNIC_BASKET1;58767.86361720605;0;0.0;0.0
-2;100;PICNIC_BASKET2;30115.349001916344;0;0.0;0.0
-2;200;EMERALDS;10000.0;0;0.0;0.0
-2;200;SQUID_INK;1998.5;0;0.0;0.0
-2;200;TOMATOES;5000.25;0;0.0;0.0
-2;200;CROISSANTS;4269.80898682016;0;0.0;0.0
-2;200;JAMS;6529.735403868284;0;0.0;0.0
-2;200;DJEMBES;13400.884819178289;0;0.0;0.0
-2;200;PICNIC_BASKET1;58772.4449517041;0;0.0;0.0
-2;200;PICNIC_BASKET2;30121.706755017207;0;0.0;0.0
-2;300;EMERALDS;10000.0;0;0.0;0.0
-2;300;SQUID_INK;1997.0;0;0.0;0.0
-2;300;TOMATOES;5001.0;-3;15021.0;18.0
-2;300;CROISSANTS;4270.073987830808;0;0.0;0.0
-2;300;JAMS;6529.687624743835;0;0.0;0.0
-2;300;DJEMBES;13399.972744072691;0;0.0;0.0
-2;300;PICNIC_BASKET1;58766.47954528905;0;0.0;0.0
-2;300;PICNIC_BASKET2;30121.671200810903;0;0.0;0.0
-2;400;EMERALDS;10000.0;0;0.0;0.0
-2;400;SQUID_INK;1998.0;0;0.0;0.0
-2;400;TOMATOES;5000.75;-3;15021.0;18.75
-2;400;CROISSANTS;4269.792163702005;0;0.0;0.0
-2;400;JAMS;6529.678924084392;0;0.0;0.0
-2;400;DJEMBES;13400.295164020283;0;0.0;0.0
-2;400;PICNIC_BASKET1;58770.08491848549;0;0.0;0.0
-2;400;PICNIC_BASKET2;30123.526502976805;0;0.0;0.0
-2;500;EMERALDS;10000.0;0;0.0;0.0
-2;500;SQUID_INK;1997.0;0;0.0;0.0
-2;500;TOMATOES;5001.25;-3;15021.0;17.25
-2;500;CROISSANTS;4269.745780890921;0;0.0;0.0
-2;500;JAMS;6530.8263538843585;0;0.0;0.0
-2;500;DJEMBES;13400.882549906672;0;0.0;0.0
-2;500;PICNIC_BASKET1;58774.336296905276;0;0.0;0.0
-2;500;PICNIC_BASKET2;30125.1358313324;0;0.0;0.0
-2;600;EMERALDS;10000.0;0;0.0;0.0
-2;600;SQUID_INK;1997.5;0;0.0;0.0
-2;600;TOMATOES;5001.5;-3;15021.0;16.5
-2;600;CROISSANTS;4269.194365575181;0;0.0;0.0
