day;timestamp;product;fair_value;position;cash;mtm_pnl
-2;0;EMERALDS;10000.0;0;0.0;0.0
-2;0;SQUID_INK;2001.5;0;0.0;0.0
-2;0;TOMATOES;5000.0;0;0.0;0.0
-2;0;CROISSANTS;4270.0;0;0.0;0.0
-2;0;JAMS;6530.0;0;0.0;0.0
-2;0;DJEMBES;13400.0;0;0.0;0.0
-2;0;PICNIC_BASKET1;58394.5;0;0.0;0.0
-2;0;PICNIC_BASKET2;30241.0;0;0.0;0.0
-2;100;EMERALDS;10000.0;0;0.0;0.0
-2;100;SQUID_INK;2000.5;0;0.0;0.0
-2;100;TOMATOES;4999.75;0;0.0;0.0
-2;100;CROISSANTS;4270.222406696627;0;0.0;0.0
-2;100;JAMS;6529.805286220031;0;0.0;0.0
-2;100;DJEMBES;13400.143799125783;0;0.0;0.0
-2;100;PICNIC_BASKET1;58395.39409796565;0;0.0;0.0
-2;100;PICNIC_BASKET2;30240.00019922657;0;0.0;0.0
-2;200;EMERALDS;10000.0;0;0.0;0.0
-2;200;SQUID_INK;2000.5;0;0.0;0.0
-2;200;TOMATOES;4999.0;0;0.0;0.0
-2;200;CROISSANTS;4270.6292115829965;0;0.0;0.0
-2;200;JAMS;6529.873865684242;0;0.0;0.0
-2;200;DJEMBES;13398.05413508066;0;0.0;0.0
-2;200;PICNIC_BASKET1;58395.951001631365;0;0.0;0.0
-2;200;PICNIC_BASKET2;30243.264577700473;0;0.0;0.0
-2;300;EMERALDS;10000.0;0;0.0;0.0
-2;300;SQUID_INK;2000.0;0;0.0;0.0
-2;300;TOMATOES;4999.0;0;0.0;0.0
-2;300;CROISSANTS;4270.44901075847;0;0.0;0.0
-2;300;JAMS;6530.221687911034;0;0.0;0.0
-2;300;DJEMBES;13398.44289759474;0;0.0;0.0
-2;300;PICNIC_BASKET1;58404.30202587866;0;0.0;0.0
-2;300;PICNIC_BASKET2;30244.73941885595;0;0.0;0.0
-2;400;EMERALDS;10000.0;0;0.0;0.0
-2;400;SQUID_INK;2000.0;0;0.0;0.0
-2;400;TOMATOES;4999.0;0;0.0;0.0
-2;400;CROISSANTS;4270.089753654286;0;0.0;0.0
-2;400;JAMS;6530.028401419936;0;0.0;0.0
-2;400;DJEMBES;13398.94093626998;0;0.0;0.0
-2;400;PICNIC_BASKET1;58405.06466245551;0;0.0;0.0
-2;400;PICNIC_BASKET2;30244.41581745702;0;0.0;0.0
-2;500;EMERALDS;10000.0;0;0.0;0.0
-2;500;SQUID_INK;1999.5;0;0.0;0.0
-2;500;TOMATOES;4999.5;0;0.0;0.0
-2;500;CROISSANTS;4270.195615863827;0;0.0;0.0
-2;500;JAMS;6529.926016237637;0;0.0;0.0
-2;500;DJEMBES;13400.064389808265;0;0.0;0.0
-2;500;PICNIC_BASKET1;58404.016133704135;0;0.0;0.0
-2;500;PICNIC_BASKET2;30243.13449593058;0;0.0;0.0
-2;600;EMERALDS;10000.0;0;0.0;0.0
-2;600;SQUID_INK;2000.0;0;0.0;0.0
-2;600;TOMATOES;5000.25;0;0.0;0.0
-2;600;CROISSANTS;4270.109016989591;0;0.0;0.0
-2;600;JAMS;6528.588199870025;0;0.0;0.0
-2;600;DJEMBES;13400.992639980876;0;0.0;0.0
-2;600;PICNIC_BASKET1;58399.411341528496;0;0.0;0.0
-2;600;PICNIC_BASKET2;30242.61246769841;0;0.0;0.0
-2;700;EMERALDS;10000.0;0;0.0;0.0
-2;700;SQUID_INK;2000.0;0;0.0;0.0
-2;700;TOMATOES;5000.25;0;0.0;0.0
-2;700;CROISSANTS;4269.878304951321;0;0.0;0.0
-2;700;JAMS;6527.710949160611;0;0.0;0.0
-2;700;DJEMBES;13401.47732448606;0;0.0;0.0
-2;700;PICNIC_BASKET1;58394.880001675825;0;0.0;0.0
-2;700;PICNIC_BASKET2;30236.43511812651;0;0.0;0.0
-2;800;EMERALDS;10000.0;0;0.0;0.0
-2;800;SQUID_INK;1998.5;0;0.0;0.0
-2;800;TOMATOES;5000.0;0;0.0;0.0
-2;800;CROISSANTS;4269.418265201765;0;0.0;0.0
-2;800;JAMS;6528.12001966854;0;0.0;0.0
-2;800;DJEMBES;13402.835274911384;0;0.0;0.0
-2;800;PICNIC_BASKET1;58398.7049251276;0;0.0;0.0
-2;800;PICNIC_BASKET2;30238.913100144142;0;0.0;0.0
-2;900;EMERALDS;10000.0;0;0.0;0.0
-2;900;SQUID_INK;1999.5;0;0.0;0.0
-2;900;TOMATOES;4999.5;-3;15015.0;16.5
-2;900;CROISSANTS;4269.528577366776;0;0.0;0.0
-2;900;JAMS;6528.260626952892;0;0.0;0.0
-2;900;DJEMBES;13402.561499971429;0;0.0;0.0
-2;900;PICNIC_BASKET1;58395.01484503076;0;0.0;0.0
-2;900;PICNIC_BASKET2;30242.63556337289;0;0.0;0.0
-2;1000;EMERALDS;10000.0;0;0.0;0.0
-2;1000;SQUID_INK;1999.5;0;0.0;0.0
-2;1000;TOMATOES;4998.75;-3;15015.0;18.75
-2;1000;CROISSANTS;4271.681252955108;0;0.0;0.0
-2;1000;JAMS;6528.2266709516425;0;0.0;0.0
-2;1000;DJEMBES;13402.295463820663;0;0.0;0.0
-2;1000;PICNIC_BASKET1;58400.562994406246;0;0.0;0.0
-2;1000;PICNIC_BASKET2;30242.678353723717;0;0.0;0.0
-2;1100;EMERALDS;10000.0;0;0.0;0.0
-2;1100;SQUID_INK;2000.0;0;0.0;0.0
-2;1100;TOMATOES;4999.5;-3;15015.0;16.5
-2;1100;CROISSANTS;4271.624536198468;0;0.0;0.0
-2;1100;JAMS;6527.953293229341;0;0.0;0.0
-2;1100;DJEMBES;13402.31465028048;0;0.0;0.0
-2;1100;PICNIC_BASKET1;58396.921747159315;0;0.0;0.0
-2;1100;PICNIC_BASKET2;30242.404731252558;0;0.0;0.0
-2;1200;EMERALDS;10000.0;0;0.0;0.0
-2;1200;SQUID_INK;2000.0;0;0.0;0.0
-2;1200;TOMATOES;5000.0;-3;15015.0;15.0
-2;1200;CROISSANTS;4272.046832588047;0;0.0;0.0
-2;1200;JAMS;6527.791101896032;0;0.0;0.0
-2;1200;DJEMBES;13402.402713329246;0;0.0;0.0
-2;1200;PICNIC_BASKET1;58409.05701454563;0;0.0;0.0
-2;1200;PICNIC_BASKET2;30244.269534144252;0;0.0;0.0
-2;1300;EMERALDS;10000.0;0;0.0;0.0
-2;1300;SQUID_INK;2000.5;0;0.0;0.0
-2;1300;TOMATOES;4999.75;-3;15015.0;15.75
-2;1300;CROISSANTS;4272.480579082969;0;0.0;0.0
-2;1300;JAMS;6526.615387631606;0;0.0;0.0
-2;1300;DJEMBES;13402.22263589953;0;0.0;0.0
-2;1300;PICNIC_BASKET1;58404.45227329216;0;0.0;0.0
-2;1300;PICNIC_BASKET2;30245.653091595086;0;0.0;0.0
-2;1400;EMERALDS;10000.0;0;0.0;0.0
-2;1400;SQUID_INK;2000.5;0;0.0;0.0
-2;1400;TOMATOES;4999.5;-3;15015.0;16.5
-2;1400;CROISSANTS;4273.386747871006;0;0.0;0.0
-2;1400;JAMS;6525.791403594909;0;0.0;0.0
-2;1400;DJEMBES;13402.969203279386;0;0.0;0.0
-2;1400;PICNIC_BASKET1;58407.16390129016;0;0.0;0.0
-2;1400;PICNIC_BASKET2;30246.629798673843;0;0.0;0.0
-2;1500;EMERALDS;10000.0;0;0.0;0.0
-2;1500;SQUID_INK;2001.0;0;0.0;0.0
-2;1500;TOMATOES;4999.0;-3;15015.0;18.0
-2;1500;CROISSANTS;4273.649852093995;0;0.0;0.0
-2;1500;JAMS;6526.44334417553;0;0.0;0.0
-2;1500;DJEMBES;13403.846124996093;0;0.0;0.0
-2;1500;PICNIC_BASKET1;58410.57527008666;0;0.0;0.0
-2;1500;PICNIC_BASKET2;30249.98609672704;0;0.0;0.0
-2;1600;EMERALDS;10000.0;0;0.0;0.0
-2;1600;SQUID_INK;2000.5;0;0.0;0.0
-2;1600;TOMATOES;4999.25;-3;15015.0;17.25
-2;1600;CROISSANTS;4273.385585222125;0;0.0;0.0
-2;1600;JAMS;6526.671226115563;0;0.0;0.0
-2;1600;DJEMBES;13403.91756557356;0;0.0;0.0
-2;1600;PICNIC_BASKET1;58410.244755253;0;0.0;0.0
-2;1600;PICNIC_BASKET2;30248.884793119625;0;0.0;0.0
-2;1700;EMERALDS;10000.0;0;0.0;0.0
-2;1700;SQUID_INK;2000.5;0;0.0;0.0
-2;1700;TOMATOES;4999.0;-3;15015.0;18.0
-2;1700;CROISSANTS;4273.225004843175;0;0.0;0.0
