timestamp;buyer;seller;symbol;currency;price;quantity
500;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5005.0;2
2200;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5007.0;5
3000;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;5
4700;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;7
5000;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;6
7000;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;8
9500;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;7
9800;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5010.0;3
13700;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5010.0;2
14300;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5011.0;5
18900;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5011.0;5
20300;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;5
20500;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5014.0;2
26600;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5006.0;3
27900;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5015.0;3
28600;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;7
30300;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5004.0;5
30500;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5006.0;5
32400;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5003.0;3
33100;SUBMISSION;BOT;TOMATOES;XIRECS;5007.0;10
33400;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;4
37100;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5001.0;2
37300;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5001.0;5
37400;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5001.0;2
38600;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;3
43400;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;6
45100;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;4
46000;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;6
47600;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4996.0;4
48400;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;8
48700;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5000.0;4
50800;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4997.0;3
51300;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4997.0;3
52100;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5011.0;3
52300;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;6
57600;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5004.0;3
64700;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5015.0;5
64900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5003.0;5
71200;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5000.0;2
71900;BOT;SUBMISSION;TOMATOES;XIRECS;5008.0;8
73200;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5001.0;4
74000;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;6
74100;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;5001.0;5
75600;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5013.0;4
77800;SUBMISSION;BOT;EMERALDS;XIRECS;10000.0;7
77800;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5013.0;3
