timestamp;buyer;seller;symbol;currency;price;quantity
0;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5006.0;2
200;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4995.0;3
1200;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5003.0;2
2400;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;4
2600;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4989.0;3
3000;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
3900;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;5
4100;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4987.0;4
6500;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;3
6600;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4985.0;5
7500;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;5
7700;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4995.0;2
8700;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4995.0;5
9700;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4988.0;5
11800;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4999.0;2
14000;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5002.0;5
14100;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4997.0;2
14300;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5002.0;3
16200;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5002.0;5
19400;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;7
20300;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;5
21500;SUBMISSION;BOT;TOMATOES;XIRECS;4997.0;4
22000;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5002.0;4
22100;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4991.0;2
23200;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;5002.0;5
24700;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;6
25100;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;4
25700;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;5
26800;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4986.0;5
28600;SUBMISSION;BOT;TOMATOES;XIRECS;4987.0;7
31300;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4986.0;6
33300;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4995.0;2
34900;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;7
36700;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4986.0;5
36800;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;4
36900;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;7
37900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4988.0;3
38000;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4999.0;5
39600;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;4
39900;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4997.0;5
40100;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4986.0;4
41700;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4997.0;4
42700;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4997.0;4
42800;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4997.0;2
43800;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
45200;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4998.0;4
45400;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4986.0;5
50200;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4994.0;2
50800;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4994.0;2
52500;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4983.0;4
53800;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4982.0;4
57500;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4994.0;3
58800;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4984.0;3
58900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4984.0;2
63000;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4998.0;2
64700;SUBMISSION;BOT;TOMATOES;XIRECS;4988.0;7
65000;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;3
69200;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4983.0;5
71700;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4984.0;4
73500;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4993.0;2
74800;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;3
75900;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4994.0;5
76600;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4983.0;3
77000;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;3
77300;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4993.0;5
80000;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4982.0;5
83100;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;4
87200;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4980.0;4
88000;SUBMISSION;BOT;TOMATOES;XIRECS;4983.0;10
91000;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4977.0;3
91100;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4977.0;4
93800;BOT;SUBMISSION;TOMATOES;XIRECS;4986.0;5
94300;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;5
97600;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4995.0;2
100200;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;7
100900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4984.0;3
